carr_way_no,road_id,start_name,end_name,location,latitude,longitude,cway_width,Shape__Length,traff_manage_level__0,traff_manage_level__1,traff_manage_level__2,traff_manage_level__3,traff_manage_level__4,traff_manage_level__5,traff_manage_level__6,traff_manage_level__7,count_Dayofyear,count_Week,count_Year,count_Month,count_Is_month_end,count_Is_month_start,count_Is_quarter_end,count_Is_quarter_start,count_Is_year_end,count_Is_year_start,count_Elapsed,adt,predicted_adt,rmse
1844,776,320,4413,1370,-36.76120466420692,174.73927196090833,11.2,353.09996535252503,1,0,0,0,0,0,0,0,325,47,2018,11,False,False,False,False,False,False,1542758400,15653.0,6956.571196581196,8696.428803418803
2209,1051,1858,336,649,-36.7291435957052,174.7380108891509,10.2,508.48526423026397,0,0,0,1,0,0,0,0,325,47,2018,11,False,False,False,False,False,False,1542758400,15056.0,15796.176929824564,740.1769298245636
2208,1051,976,2128,197,-36.73050958355844,174.73705625205363,9.2,399.100111554234,0,0,0,1,0,0,0,0,325,47,2018,11,False,False,False,False,False,False,1542758400,18484.0,17870.425,613.5750000000007
512,667,2041,3484,2320,-36.71721172146562,174.63874476473438,7.5,880.6447409849429,1,0,0,0,0,0,0,0,325,47,2018,11,False,False,False,False,False,False,1542758400,7001.0,6639.202452380952,361.7975476190477
2305,1127,293,2792,113,-36.71678673224313,174.74165103966197,9.1,364.28367720957397,1,0,0,0,0,0,0,0,326,47,2018,11,False,False,False,False,False,False,1542844800,9164.0,6695.5132198798,2468.4867801202
2425,984,1174,1207,2246,-36.70074676596441,174.72214761975454,8.0,204.73619170926202,1,0,0,0,0,0,0,0,326,47,2018,11,False,False,False,False,False,False,1542844800,9911.0,7964.68571845479,1946.3142815452102
2424,984,1063,1351,2162,-36.69844331852272,174.7243573016462,8.0,210.144151277785,1,0,0,0,0,0,0,0,326,47,2018,11,False,False,False,False,False,False,1542844800,6671.0,6187.448400994474,483.55159900552644
2097,984,293,4363,40,-36.69234514792775,174.7487887400086,7.6,86.3759973130806,1,0,0,0,0,0,0,0,326,47,2018,11,False,False,False,False,False,False,1542844800,1195.0,3316.5175303593724,2121.5175303593724
517,427,2842,1984,2533,-36.631897226045496,174.62282180830394,10.0,1021.9689129395599,1,0,0,0,0,0,0,0,327,47,2018,11,False,False,False,False,False,False,1542931200,5807.0,6203.1866666666665,396.1866666666665
529,427,850,2880,328,-36.62583799056365,174.6563558191041,10.0,600.707057402737,1,0,0,0,0,0,0,0,327,47,2018,11,False,False,False,False,False,False,1542931200,6552.0,6061.764222222223,490.235777777777
4618,1753,3952,4236,215,-36.84913799625476,174.76210055527253,10.3,217.40810327198898,1,0,0,0,0,0,0,0,330,48,2018,11,False,False,False,False,False,False,1543190400,3183.0,4366.226311507936,1183.2263115079359
1418,336,13,2461,3346,-36.354336996477976,174.71488467623433,9.0,313.708708684018,1,0,0,0,0,0,0,0,331,48,2018,11,False,False,False,False,False,False,1543276800,10499.0,8372.67,2126.33
2665,2272,1111,1155,1124,-36.970729172467166,174.63414479106888,5.5,132.004569735595,0,1,0,0,0,0,0,0,333,48,2018,11,False,False,False,False,False,False,1543449600,497.0,2677.4466666666667,2180.4466666666667
4717,2586,161,625,578,-37.02088243645712,174.87014691389908,10.6,84.0034845815886,1,0,0,0,0,0,0,0,336,48,2018,12,False,False,False,False,False,False,1543708800,3238.0,7037.824729837868,3799.8247298378683
3786,1677,2413,3507,3157,-36.85044813663187,174.84503540934514,12.5,204.46946723711,0,0,0,1,0,0,0,0,340,49,2018,12,False,False,False,False,False,False,1544054400,14579.0,16957.31333333333,2378.3133333333317
3767,1677,1850,1680,2455,-36.846281067413955,174.81714493427543,15.5,866.024722336319,0,0,0,1,0,0,0,0,340,49,2018,12,False,False,False,False,False,False,1544054400,19176.0,17819.465376344087,1356.5346236559126
1783,758,148,126,3218,-36.718390792957656,174.7429076617071,12.0,277.10518976442603,1,0,0,0,0,0,0,0,341,49,2018,12,False,False,False,False,False,False,1544140800,15772.0,13493.916666666666,2278.083333333334
1782,758,2757,162,3189,-36.72134417045018,174.74188832271702,10.3,317.060200159739,1,0,0,0,0,0,0,0,341,49,2018,12,False,False,False,False,False,False,1544140800,15274.0,13035.206666666667,2238.793333333333
1780,758,484,529,3132,-36.724829824804026,174.74083613825908,10.0,196.54670691679695,1,0,0,0,0,0,0,0,341,49,2018,12,False,False,False,False,False,False,1544140800,21885.0,16135.304444444446,5749.695555555554
1786,758,290,632,3323,-36.71184671713347,174.74476377223343,10.0,144.625307143866,1,0,0,0,0,0,0,0,342,49,2018,12,False,False,False,False,False,False,1544227200,18730.0,15359.286666666667,3370.713333333333
1784,758,1646,583,3261,-36.71519707867859,174.74310419536909,12.1,129.582535396857,1,0,0,0,0,0,0,0,342,49,2018,12,False,False,False,False,False,False,1544227200,14851.0,12729.366666666667,2121.633333333333
4841,2675,1926,1991,195,-36.955714844621525,174.86688953288345,10.0,211.309197063628,1,0,0,0,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,2611.0,4642.052837794519,2031.0528377945193
4663,2562,2347,2685,840,-36.95746021762105,174.86077753096134,7.2,30.0206476237475,0,0,0,1,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,22750.0,20067.43238095238,2682.567619047619
4801,2644,1160,197,361,-36.95989675606568,174.86690180411912,7.6,243.77851387839402,1,0,0,0,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,625.0,2331.773559218559,1706.773559218559
4662,2562,2622,836,1581,-36.95839738108732,174.87168336879398,11.6,97.06514420821159,0,0,0,1,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,18170.0,18079.070048449357,90.92995155064273
4661,2562,1485,2079,1859,-36.960889382894976,174.87483305927444,12.5,51.8601941207151,0,0,0,1,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,21870.0,20499.571203703705,1370.4287962962953
5769,2562,1697,757,2075,-36.96430705410469,174.8747259437928,10.0,125.81050152807501,1,0,0,0,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,11743.0,10192.23189781746,1550.7681021825392
4659,2562,719,1269,2296,-36.967769285454416,174.87864117299478,10.0,75.8811715855934,1,0,0,0,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,9569.0,8943.755416666667,625.2445833333331
4908,2711,1437,1636,254,-36.959374487187006,174.88284875958092,8.0,113.004333842983,1,0,0,0,0,0,0,0,346,50,2018,12,False,False,False,False,False,False,1544572800,4753.0,4865.293243375787,112.29324337578691
4510,2175,1535,1155,31,-36.78069992382001,175.045220250427,3.6,66.99998017461371,0,1,0,0,0,0,0,0,347,50,2018,12,False,False,False,False,False,False,1544659200,989.0,1604.97,615.97
5590,1677,3221,2134,3058,-36.847316589202855,174.83656013835272,12.5,520.156593961673,0,0,0,1,0,0,0,0,354,51,2018,12,False,False,False,False,False,False,1545264000,10285.0,17724.382833333333,7439.382833333333
4510,2175,1535,1155,31,-36.78069992382001,175.045220250427,3.6,66.99998017461371,0,1,0,0,0,0,0,0,354,51,2018,12,False,False,False,False,False,False,1545264000,811.0,1605.89,794.8900000000001
740,519,1390,3962,1979,-36.650913170389316,174.41911595247058,6.8,4758.21449578939,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,2495.0,2934.8072222222227,439.80722222222266
4487,1994,491,4394,63,-36.79345052991829,175.02908542331897,6.3,128.060286243375,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,289.0,3251.01,2962.01
868,414,3251,4195,489,-36.67125839072185,174.44011265942981,7.5,973.67791864046,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,5565.0,6107.11,542.1099999999997
4508,2154,3195,1155,155,-36.78714945823588,175.06733258479267,3.3,309.463989169721,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,199.0,1386.3466666666666,1187.3466666666666
975,336,3269,3484,3170,-36.37190692752314,174.68758247024414,7.1,1901.0955384899398,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,10908.0,8189.664444444445,2718.3355555555554
976,336,3777,1544,1455,-36.38427572952872,174.66048070726143,7.5,2489.25774908348,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,9098.0,9336.796666666667,238.79666666666708
1068,268,2776,1410,2802,-36.63827216511064,174.59934415699033,8.0,1791.12644636383,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,6457.0,6794.124587301587,337.12458730158687
781,486,3826,1670,1689,-36.39328314417303,174.66614676960026,7.0,3360.8788264403497,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,7358.0,7207.825555555557,150.174444444443
2976,2483,3868,1069,1285,-36.85353831619662,174.52892733426017,7.0,1423.1132759022,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,1177.0,2909.377702020202,1732.377702020202
1025,299,3549,2898,2216,-36.340913369860246,174.73434505570066,7.5,2595.6008948489,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,4002.0,4560.748476190476,558.7484761904761
1398,546,2055,2800,712,-36.79029700430943,174.5752436434013,7.5,1421.9629717977698,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,3706.0,4370.025949971081,664.025949971081
1535,604,3140,3488,1152,-36.32721225436281,174.54720882253585,7.0,2370.27393545909,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,3306.0,3240.2066666666665,65.79333333333352
4518,2116,3787,2536,139,-36.81638831030899,175.05535076300927,3.6,276.936078541872,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,57.0,1474.7066666666667,1417.7066666666667
4504,2174,3276,1169,98,-36.799981234999954,175.03616168474915,3.5,192.162010940994,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,100.0,1337.89,1237.89
4513,2100,1069,1155,1560,-36.800707971285355,175.0867725907857,3.6,251.99768314421001,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,287.0,1694.9633333333334,1407.9633333333334
4483,1959,1069,3799,712,-36.7884748158301,175.01586553401694,4.5,421.2320098003231,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,173.0,1855.5338888888887,1682.5338888888887
4524,2179,1069,3174,1561,-36.822011119146296,175.15913327032416,5.0,3251.79394236434,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,153.0,1948.81,1795.81
4533,2182,1340,1169,294,-36.830486184178596,175.0863032568919,3.0,575.654930570915,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,39.0,1510.4266666666667,1471.4266666666667
4528,2183,1340,1169,230,-36.83219779363471,175.08686551992042,2.7,465.000087662453,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,36.0,1467.8466666666666,1431.8466666666666
627,593,25,1678,1661,-36.819936139734686,174.55868635528222,7.1,3715.48802396969,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,2534.0,2943.7933333333335,409.7933333333335
2696,2284,1611,3720,224,-37.01653645014333,174.55629788201603,6.0,1010.13150652227,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,332.0,2961.3275,2629.3275
3072,2368,442,111,2359,-36.944239548857226,174.5438207567664,6.0,3349.08201291406,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,3878.0,4372.373333333333,494.373333333333
2530,2421,2767,491,1591,-36.97750844473745,174.48015229955715,5.0,1773.45165498963,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,587.0,1390.0066666666667,803.0066666666667
4519,2176,3870,1155,88,-36.81566449591775,175.05446823877256,2.3,180.000019629871,0,1,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,13.0,1280.67,1267.67
584,616,3129,452,1089,-36.28769931275527,174.54739696135303,6.0,1629.99995224875,1,0,0,0,0,0,0,0,356,51,2018,12,False,False,False,False,False,False,1545436800,1282.0,1547.5409365079365,265.5409365079365
1624,727,4056,1984,2140,-36.64324247904058,174.6453974930379,10.0,829.897182599001,1,0,0,0,0,0,0,0,357,51,2018,12,False,False,False,False,False,False,1545523200,5976.0,7189.323670634921,1213.3236706349207
1450,680,6,4446,3583,-36.62088551456853,174.67404091271308,7.0,130.46277197909401,0,0,1,0,0,0,0,0,357,51,2018,12,False,False,False,False,False,False,1545523200,17983.0,35694.19666666666,17711.196666666663
4797,2642,2204,4258,244,-36.87123091618477,174.91017558515938,10.6,156.849958603478,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,3997.0,4405.492361086337,408.49236108633704
5292,2979,3718,4162,1024,-36.94102438151689,174.97273052447463,8.2,521.3271072688681,0,0,1,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,10219.0,13014.103333333333,2795.1033333333326
6007,3036,3035,2085,579,-36.896793069763646,175.00634537686585,7.6,136.158353555582,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,1355.0,4022.1294444444443,2667.1294444444443
4920,2720,3407,2934,235,-36.95900330291296,175.2447556144379,5.8,320.625418587088,0,1,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,646.0,2865.213333333333,2219.213333333333
220,3211,1338,4015,3257,-37.18927212244828,174.68196837413797,7.2,2173.55430417967,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,1410.0,3883.098111111111,2473.098111111111
5726,2780,2556,606,1095,-36.87981506111557,175.03006750409816,7.7,456.49519173591204,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,5304.0,5628.2796104358595,324.27961043585947
117,3270,1861,3231,3022,-37.27318279229043,174.67883760654598,6.7,2233.2509545918697,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,1191.0,2330.5471111111115,1139.5471111111115
5062,2828,485,3830,2645,-36.96762840442507,175.04998754383308,6.7,3797.2135349893797,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,2075.0,3385.319323489603,1310.319323489603
4752,2611,1580,208,2025,-36.97397252743494,175.06667045310363,7.8,2106.19370282097,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,3641.0,4395.792789173789,754.7927891737891
65,3232,1128,4454,1882,-37.136971433707245,174.73000633898036,7.4,1792.3377790788502,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,2489.0,3726.1011111111115,1237.1011111111115
5072,2835,2601,983,1285,-36.979333585312396,175.22716585379467,6.2,2723.04891435273,0,1,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,760.0,3489.88,2729.88
4947,2745,585,652,2735,-36.98121512040953,175.1782409187567,6.5,420.67936183664597,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,1245.0,2035.3486666666665,790.3486666666665
87,3251,471,336,2015,-37.196004022676576,174.7375945027193,7.3,4934.44896041948,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,1006.0,2830.7092222222223,1824.7092222222223
6531,2567,303,3646,458,-36.88843012163525,175.00681088488662,10.8,599.6174415852449,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,5926.0,6348.713333333333,422.71333333333314
5071,2834,1737,4195,931,-36.974810321586226,175.22855041591325,6.5,1893.99698751471,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,838.0,2130.9933333333333,1292.9933333333333
4945,2744,3625,1155,2249,-36.9382051718795,175.18224765393256,6.4,2174.91137497828,1,0,0,0,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,398.0,967.1566666666666,569.1566666666666
4714,2585,3001,4399,1631,-36.881959888880495,174.91109363943303,10.6,253.94539193084,0,0,0,1,0,0,0,0,358,52,2018,12,False,False,False,False,False,False,1545609600,9657.0,10989.034814814815,1332.034814814815
1061,268,2950,3498,3593,-36.624992141803524,174.504035703899,6.2,1770.2093757948999,1,0,0,0,0,0,0,0,362,52,2018,12,False,False,False,False,False,False,1545955200,5466.0,5597.85,131.85000000000036
2530,2421,2767,491,1591,-36.97750844473745,174.48015229955715,5.0,1773.45165498963,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,848.0,1388.6633333333334,540.6633333333334
4528,2183,1340,1169,230,-36.83219779363471,175.08686551992042,2.7,465.000087662453,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,73.0,1353.0833333333333,1280.0833333333333
4513,2100,1069,1155,1560,-36.800707971285355,175.0867725907857,3.6,251.99768314421001,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,397.0,1631.0166666666667,1234.0166666666667
4487,1994,491,4394,63,-36.79345052991829,175.02908542331897,6.3,128.060286243375,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,336.0,3111.7233333333334,2775.7233333333334
781,486,3826,1670,1689,-36.39328314417303,174.66614676960026,7.0,3360.8788264403497,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,7258.0,7149.065555555557,108.93444444444322
2976,2483,3868,1069,1285,-36.85353831619662,174.52892733426017,7.0,1423.1132759022,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,987.0,3209.9577020202023,2222.9577020202023
627,593,25,1678,1661,-36.819936139734686,174.55868635528222,7.1,3715.48802396969,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,2320.0,2780.8733333333334,460.87333333333345
976,336,3777,1544,1455,-36.38427572952872,174.66048070726143,7.5,2489.25774908348,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,10518.0,9513.16,1004.8400000000001
975,336,3269,3484,3170,-36.37190692752314,174.68758247024414,7.1,1901.0955384899398,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,13005.0,7922.151111111111,5082.848888888889
4504,2174,3276,1169,98,-36.799981234999954,175.03616168474915,3.5,192.162010940994,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,116.0,1220.0666666666666,1104.0666666666666
4519,2176,3870,1155,88,-36.81566449591775,175.05446823877256,2.3,180.000019629871,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,20.0,1158.35,1138.35
1398,546,2055,2800,712,-36.79029700430943,174.5752436434013,7.5,1421.9629717977698,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,3560.0,4079.054045209177,519.0540452091768
1025,299,3549,2898,2216,-36.340913369860246,174.73434505570066,7.5,2595.6008948489,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,5447.0,4965.72,481.27999999999975
4508,2154,3195,1155,155,-36.78714945823588,175.06733258479267,3.3,309.463989169721,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,243.0,1268.95,1025.95
4518,2116,3787,2536,139,-36.81638831030899,175.05535076300927,3.6,276.936078541872,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,75.0,1395.2233333333334,1320.2233333333334
740,519,1390,3962,1979,-36.650913170389316,174.41911595247058,6.8,4758.21449578939,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,2827.0,3025.6805555555557,198.68055555555566
584,616,3129,452,1089,-36.28769931275527,174.54739696135303,6.0,1629.99995224875,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,1605.0,1653.3244444444445,48.32444444444445
4524,2179,1069,3174,1561,-36.822011119146296,175.15913327032416,5.0,3251.79394236434,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,250.0,1892.87,1642.87
4533,2182,1340,1169,294,-36.830486184178596,175.0863032568919,3.0,575.654930570915,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,44.0,1399.1833333333334,1355.1833333333334
2696,2284,1611,3720,224,-37.01653645014333,174.55629788201603,6.0,1010.13150652227,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,514.0,2884.7,2370.7
4483,1959,1069,3799,712,-36.7884748158301,175.01586553401694,4.5,421.2320098003231,0,1,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,207.0,1769.2938888888887,1562.2938888888887
3072,2368,442,111,2359,-36.944239548857226,174.5438207567664,6.0,3349.08201291406,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,4911.0,4421.42,489.5799999999999
1068,268,2776,1410,2802,-36.63827216511064,174.59934415699033,8.0,1791.12644636383,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,6113.0,6577.841253968254,464.841253968254
868,414,3251,4195,489,-36.67125839072185,174.44011265942981,7.5,973.67791864046,1,0,0,0,0,0,0,0,363,52,2018,12,False,False,False,False,False,False,1546041600,5821.0,6038.633333333333,217.6333333333332
1450,680,6,4446,3583,-36.62088551456853,174.67404091271308,7.0,130.46277197909401,0,0,1,0,0,0,0,0,364,52,2018,12,False,False,False,False,False,False,1546128000,17668.0,36155.96333333333,18487.963333333333
1624,727,4056,1984,2140,-36.64324247904058,174.6453974930379,10.0,829.897182599001,1,0,0,0,0,0,0,0,364,52,2018,12,False,False,False,False,False,False,1546128000,5661.0,6792.408333333334,1131.4083333333338
5726,2780,2556,606,1095,-36.87981506111557,175.03006750409816,7.7,456.49519173591204,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,5800.0,5615.24930976431,184.75069023568994
4752,2611,1580,208,2025,-36.97397252743494,175.06667045310363,7.8,2106.19370282097,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,4356.0,4700.66937037037,344.6693703703704
4947,2745,585,652,2735,-36.98121512040953,175.1782409187567,6.5,420.67936183664597,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,1532.0,2972.2633333333333,1440.2633333333333
65,3232,1128,4454,1882,-37.136971433707245,174.73000633898036,7.4,1792.3377790788502,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,2455.0,4068.6166111111115,1613.6166111111115
4920,2720,3407,2934,235,-36.95900330291296,175.2447556144379,5.8,320.625418587088,0,1,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,803.0,2826.0433333333335,2023.0433333333335
6007,3036,3035,2085,579,-36.896793069763646,175.00634537686585,7.6,136.158353555582,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,1374.0,4582.223095238095,3208.223095238095
4797,2642,2204,4258,244,-36.87123091618477,174.91017558515938,10.6,156.849958603478,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,4821.0,4882.619727943046,61.6197279430462
5292,2979,3718,4162,1024,-36.94102438151689,174.97273052447463,8.2,521.3271072688681,0,0,1,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,10227.0,12705.353333333333,2478.3533333333326
5071,2834,1737,4195,931,-36.974810321586226,175.22855041591325,6.5,1893.99698751471,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,986.0,2739.942222222222,1753.942222222222
6531,2567,303,3646,458,-36.88843012163525,175.00681088488662,10.8,599.6174415852449,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,5745.0,6843.453333333333,1098.453333333333
87,3251,471,336,2015,-37.196004022676576,174.7375945027193,7.3,4934.44896041948,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,982.0,3490.068,2508.068
5062,2828,485,3830,2645,-36.96762840442507,175.04998754383308,6.7,3797.2135349893797,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,2481.0,3958.4695666908465,1477.4695666908465
5072,2835,2601,983,1285,-36.979333585312396,175.22716585379467,6.2,2723.04891435273,0,1,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,952.0,3998.0833333333335,3046.0833333333335
4945,2744,3625,1155,2249,-36.9382051718795,175.18224765393256,6.4,2174.91137497828,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,562.0,2156.0733333333333,1594.0733333333333
117,3270,1861,3231,3022,-37.27318279229043,174.67883760654598,6.7,2233.2509545918697,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,1281.0,2925.3593333333333,1644.3593333333333
220,3211,1338,4015,3257,-37.18927212244828,174.68196837413797,7.2,2173.55430417967,1,0,0,0,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,1539.0,4239.741666666667,2700.741666666667
4714,2585,3001,4399,1631,-36.881959888880495,174.91109363943303,10.6,253.94539193084,0,0,0,1,0,0,0,0,365,1,2018,12,True,False,True,False,True,False,1546214400,10553.0,11438.212314814815,885.2123148148148
1061,268,2950,3498,3593,-36.624992141803524,174.504035703899,6.2,1770.2093757948999,1,0,0,0,0,0,0,0,4,1,2019,1,False,False,False,False,False,False,1546560000,6091.0,5746.144444444445,344.85555555555493
1025,299,3549,2898,2216,-36.340913369860246,174.73434505570066,7.5,2595.6008948489,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,5080.0,4533.993333333333,546.0066666666671
976,336,3777,1544,1455,-36.38427572952872,174.66048070726143,7.5,2489.25774908348,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,10749.0,8488.416666666666,2260.583333333334
975,336,3269,3484,3170,-36.37190692752314,174.68758247024414,7.1,1901.0955384899398,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,12934.0,9274.507777777779,3659.4922222222212
868,414,3251,4195,489,-36.67125839072185,174.44011265942981,7.5,973.67791864046,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,6021.0,5751.765,269.2349999999997
1398,546,2055,2800,712,-36.79029700430943,174.5752436434013,7.5,1421.9629717977698,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,4410.0,4715.497206349205,305.49720634920504
740,519,1390,3962,1979,-36.650913170389316,174.41911595247058,6.8,4758.21449578939,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,2643.0,2811.1577167277164,168.15771672771643
584,616,3129,452,1089,-36.28769931275527,174.54739696135303,6.0,1629.99995224875,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,1619.0,1684.294786186726,65.29478618672601
781,486,3826,1670,1689,-36.39328314417303,174.66614676960026,7.0,3360.8788264403497,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,7955.0,7537.845505050506,417.1544949494937
627,593,25,1678,1661,-36.819936139734686,174.55868635528222,7.1,3715.48802396969,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,3161.0,3089.6802167277165,71.31978327228353
1068,268,2776,1410,2802,-36.63827216511064,174.59934415699033,8.0,1791.12644636383,1,0,0,0,0,0,0,0,5,1,2019,1,False,False,False,False,False,False,1546646400,7404.0,6781.945257936508,622.0547420634921
